id,name,year,release_date,genere,actors,crew,poster,images,details_table,scrap_date
1192,পিঞ্জর,১৯৭৭,"১২ আগস্ট, ১৯৭৭",romantic,"[{'p': '85', 'c': None}, {'p': '22', 'c': None}, {'p': '16', 'c': None}, {'p': '56', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/1644'}]",2021-08-10 11:40
1193,নিশান,১৯৭৭,"১৬ আগস্ট, ১৯৭৭","action,drama","[{'p': '83', 'c': None}, {'p': '22', 'c': None}, {'p': '149', 'c': None}, {'p': '2078', 'c': None}, {'p': '840', 'c': None}, {'p': '100', 'c': None}, {'p': '%e0%a6%97%e0%a7%81%e0%a6%87', 'c': None}]","[{'i': 'চিত্রনাট্য', 'p': '81'}, {'i': 'সংলাপ', 'p': '81'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/11/Nishan-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/11/Nishan.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/81'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%ae%e0%a6%a7%e0%a7%81%e0%a6%ae%e0%a6%bf%e0%a6%a4%e0%a6%be-%e0%a6%ae%e0%a7%81%e0%a6%ad%e0%a6%bf%e0%a6%9c'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%ae%e0%a6%a7%e0%a7%81%e0%a6%ae%e0%a6%bf%e0%a6%a4%e0%a6%be-%e0%a6%ae%e0%a7%81%e0%a6%ad%e0%a6%bf%e0%a6%9c'}]",2021-08-10 11:40
1194,দাতা হাতেম তাই,১৯৭৭,"১৬ সেপ্টেম্বর, ১৯৭৭",%e0%a6%ab%e0%a7%8b%e0%a6%95,"[{'p': '148', 'c': None}, {'p': '31', 'c': None}, {'p': '1305', 'c': None}, {'p': '2350', 'c': None}, {'p': '83', 'c': None}, {'p': '163', 'c': None}, {'p': '%e0%a6%b6%e0%a7%81%e0%a6%ad%e0%a7%8d%e0%a6%b0%e0%a6%be-%e0%a6%a6%e0%a7%87', 'c': None}, {'p': '2078', 'c': None}, {'p': '871', 'c': None}, {'p': '1295', 'c': None}, {'p': '921', 'c': None}, {'p': '2429', 'c': None}]","[{'i': 'চিত্রনাট্য', 'p': '1185'}, {'i': 'সংলাপ', 'p': '1185'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1577'}, {'i': 'গীতিকার', 'p': '%e0%a6%97%e0%a7%8b%e0%a6%b2%e0%a6%be%e0%a6%ae-%e0%a6%b8%e0%a6%b0%e0%a7%8b%e0%a7%9f%e0%a6%be%e0%a6%b0'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/610'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0%e0%a6%a6%e0%a7%82%e0%a6%a4'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0%e0%a6%a6%e0%a7%82%e0%a6%a4'}]",2021-08-10 11:40
1195,দম মারো দম,১৯৭৭,"১৪ অক্টোবর, ১৯৭৭",romantic,"[{'p': '85', 'c': None}, {'p': '22', 'c': None}, {'p': '223', 'c': None}, {'p': '35', 'c': None}, {'p': '55', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/1512'}]",2021-08-10 11:40
1196,মনের মানুষ,১৯৭৭,"২২ নভেম্বর, ১৯৭৭",romantic,"[{'p': '31', 'c': None}, {'p': '62', 'c': None}, {'p': '29', 'c': None}, {'p': '2430', 'c': None}, {'p': '%e0%a6%a8%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%97%e0%a6%bf%e0%a6%b8', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/140'}]",2021-08-10 11:40
1197,রাতের কলি,১৯৭৭,"২২ নভেম্বর, ১৯৭৭",drama,"[{'p': '442', 'c': None}, {'p': '62', 'c': None}, {'p': '29', 'c': None}]","[{'i': 'সঙ্গীত পরিচালক', 'p': '79'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/11/Rater_Koli-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/11/Rater_Koli.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/2333'}, {'t': 'প্রযোজকঃ', 'v': 'person/55'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%8f%e0%a6%b8-%e0%a6%8f-%e0%a6%ab%e0%a6%bf%e0%a6%b2%e0%a7%8d%e0%a6%ae%e0%a6%b8'}]",2021-08-10 11:40
1198,জননী,১৯৭৭,"১৬ ডিসেম্বর, ১৯৭৭",drama,"[{'p': '31', 'c': None}, {'p': '97', 'c': None}, {'p': '29', 'c': None}, {'p': '56', 'c': None}, {'p': '35', 'c': None}]","[{'i': 'সঙ্গীত পরিচালক', 'p': '79'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/11/jononi1-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/11/jononi1.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/2360'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%86%e0%a6%ac%e0%a7%81-%e0%a6%9c%e0%a6%be%e0%a6%ab%e0%a6%b0-%e0%a6%96%e0%a6%be%e0%a6%a8'}]",2021-08-10 11:40
1199,যাদুর বাঁশি,১৯৭৭,"৩০ ডিসেম্বর, ১৯৭৭",romantic,"[{'p': '%e0%a6%85%e0%a6%aa%e0%a7%81-%e0%a6%b8%e0%a6%b0%e0%a6%95%e0%a6%be%e0%a6%b0', 'c': 'যাদু'}, {'p': '149', 'c': 'পাখি'}, {'p': '17', 'c': 'মোহর আলী'}, {'p': '29', 'c': 'ডাক্তার'}, {'p': '31', 'c': 'আমেনা'}, {'p': '47', 'c': 'নাজমা'}, {'p': '840', 'c': 'তমিজ আলী'}, {'p': '850', 'c': 'যাদুর মা'}, {'p': '310', 'c': 'পাখির চাচা'}]","[{'i': 'কাহিনী', 'p': '1519'}, {'i': 'চিত্রনাট্য', 'p': '1519'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1660'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/11/Jadur-bashi-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/11/Jadur-bashi.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1650'}]",2021-08-10 11:40
1200,বসুন্ধরা,১৯৭৭,"৩০ ডিসেম্বর, ১৯৭৭",drama,"[{'p': '22', 'c': None}, {'p': '42', 'c': None}, {'p': '97', 'c': None}, {'p': '709', 'c': None}, {'p': '18', 'c': None}, {'p': '%e0%a6%86%e0%a6%95%e0%a6%b0%e0%a6%be%e0%a6%ae', 'c': None}, {'p': '1431', 'c': None}, {'p': '2482', 'c': None}]","[{'i': 'কাহিনী', 'p': '71'}, {'i': 'চিত্রনাট্য', 'p': '300'}, {'i': 'সঙ্গীত পরিচালক', 'p': '807'}, {'i': 'গীতিকার', 'p': '1649'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/11/basundhara.jpg,[],"[{'t': 'পরিচালকঃ', 'v': 'person/300'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%86%e0%a6%a8%e0%a6%bf%e0%a6%b8-%e0%a6%ab%e0%a6%bf%e0%a6%b2%e0%a7%8d%e0%a6%ae%e0%a6%b8'}]",2021-08-10 11:40
1201,জ্বীন,নির্মানাধীন,ডিজিটাল,%e0%a6%b9%e0%a6%b0%e0%a6%b0,"[{'p': '1697', 'c': None}, {'p': '1817', 'c': 'মোনালিসা'}, {'p': '2900', 'c': None}, {'p': '%e0%a6%9c%e0%a6%be%e0%a6%a8%e0%a7%8d%e0%a6%a8%e0%a6%be%e0%a6%a4%e0%a7%81%e0%a6%a8-%e0%a6%a8%e0%a7%82%e0%a6%b0-%e0%a6%ae%e0%a7%81%e0%a6%a8', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2019/10/jinn-first-look-poster-1.jpeg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/10/197322_jeen.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/10/jinn-first-look-poster.jpeg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/jin-poster-3.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1041'}, {'t': 'প্রযোজনাঃ', 'v': 'company/14'}, {'t': 'পরিবেশকঃ', 'v': 'company/14'}]",2021-08-10 11:40
1202,বীর,২০২০,"১৪ ফেব্রুয়ারী, ২০২০",drama,"[{'p': '110', 'c': 'বীর'}, {'p': '115', 'c': None}, {'p': '150', 'c': None}, {'p': '138', 'c': None}, {'p': '26', 'c': None}]","[{'i': 'কাহিনী', 'p': '26'}, {'i': 'চিত্রনাট্য', 'p': '26'}, {'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%86%e0%a6%95%e0%a6%be%e0%a6%b6-%e0%a6%b8%e0%a7%87%e0%a6%a8'}, {'i': 'গীতিকার', 'p': '155'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/Bir-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/Bir.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/FB_IMG_1590589076022.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/26'}, {'t': 'প্রযোজকঃ', 'v': 'person/110'}]",2021-08-10 11:40
1203,আগুন,নির্মানাধীন,ডিজিটাল,romantic,"[{'p': '110', 'c': None}, {'p': '%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%b0%e0%a6%be-%e0%a6%ae%e0%a6%bf%e0%a6%a4%e0%a7%81', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/112'}, {'t': 'প্রযোজকঃ', 'v': 'person/110'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%8f%e0%a6%b8-%e0%a6%95%e0%a7%87-%e0%a6%ab%e0%a6%bf%e0%a6%b2%e0%a7%8d%e0%a6%ae%e0%a6%b8'}]",2021-08-10 11:40
1204,ফাইটার,নির্মানাধীন,ডিজিটাল,action,"[{'p': '110', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/112'}, {'t': 'প্রযোজকঃ', 'v': 'person/110'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%8f%e0%a6%b8-%e0%a6%95%e0%a7%87-%e0%a6%ab%e0%a6%bf%e0%a6%b2%e0%a7%8d%e0%a6%ae%e0%a6%b8'}]",2021-08-10 11:40
1205,পরাণ,নির্মানাধীন,ডিজিটাল,romantic,"[{'p': '%e0%a6%b6%e0%a6%b0%e0%a6%bf%e0%a6%ab%e0%a7%81%e0%a6%b2-%e0%a6%b0%e0%a6%be%e0%a6%9c', 'c': None}, {'p': '525', 'c': None}, {'p': '%e0%a6%87%e0%a7%9f%e0%a6%be%e0%a6%b6-%e0%a6%b0%e0%a7%8b%e0%a6%b9%e0%a6%be%e0%a6%a8', 'c': None}]","[{'i': 'চিত্রনাট্য', 'p': '%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%b8%e0%a7%8c%e0%a6%b0%e0%a6%ad'}, {'i': 'সংলাপ', 'p': '%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%b8%e0%a7%8c%e0%a6%b0%e0%a6%ad'}, {'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%a8%e0%a6%be%e0%a6%ad%e0%a7%87%e0%a6%a6-%e0%a6%aa%e0%a6%be%e0%a6%b0%e0%a6%ad%e0%a7%87%e0%a6%9c'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/poran-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/poran.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%b0%e0%a6%be%e0%a7%9f%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%b0%e0%a6%be%e0%a6%ab%e0%a6%bf'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%ad-%e0%a6%9f%e0%a7%87%e0%a6%95%e0%a6%a8%e0%a7%8b%e0%a6%b2%e0%a6%9c%e0%a6%bf%e0%a6%b8'}]",2021-08-10 11:40
1206,স্বপ্নবাজি,নির্মানাধীন,ডিজিটাল,drama,"[{'p': '15', 'c': None}, {'p': '993', 'c': None}, {'p': '%e0%a6%b8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%ae', 'c': None}]","[{'i': 'চিত্রনাট্য', 'p': '%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a6%9c%e0%a6%be%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%b8%e0%a7%8c%e0%a6%b0%e0%a6%ad'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/shopnobazi-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/shopnobazi.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%b0%e0%a6%be%e0%a7%9f%e0%a6%b9%e0%a6%be%e0%a6%a8-%e0%a6%b0%e0%a6%be%e0%a6%ab%e0%a6%bf'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%aa%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b2-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a6%be%e0%a6%87%e0%a6%a8'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%a6%e0%a6%bf-%e0%a6%85%e0%a6%ad%e0%a6%bf-%e0%a6%95%e0%a6%a5%e0%a6%be%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0'}]",2021-08-10 11:40
1207,মেকআপ,২০২১,ডিজিটাল,drama,"[{'p': '526', 'c': None}, {'p': '2900', 'c': None}, {'p': '651', 'c': None}, {'p': '%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a7%80-%e0%a6%89%e0%a6%9c%e0%a7%8d%e0%a6%9c%e0%a7%8d%e0%a6%ac%e0%a6%b2', 'c': None}, {'p': '%e0%a6%aa%e0%a6%be%e0%a7%9f%e0%a7%87%e0%a6%b2-%e0%a6%ae%e0%a7%81%e0%a6%96%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%9c%e0%a6%bf', 'c': None}]","[{'i': 'সঙ্গীত পরিচালক', 'p': '%e0%a6%8f%e0%a6%ae-%e0%a6%8f%e0%a6%87%e0%a6%9a-%e0%a6%b8%e0%a7%8b%e0%a6%b9%e0%a7%87%e0%a6%b2'}, {'i': 'গীতিকার', 'p': '%e0%a6%b2%e0%a6%bf%e0%a6%82%e0%a6%95%e0%a6%a8'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/makeup1-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/Make-up.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/makeup1.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/44'}]",2021-08-10 11:40
1208,ওস্তাদ,নির্মানাধীন,ডিজিটাল,action,"[{'p': '2900', 'c': None}, {'p': '%e0%a6%85%e0%a6%a8%e0%a6%bf%e0%a6%a8%e0%a7%8d%e0%a6%a6%e0%a7%8d%e0%a6%af%e0%a6%bf%e0%a6%a4%e0%a6%be-%e0%a6%ae%e0%a6%bf%e0%a6%ae%e0%a6%bf', 'c': None}, {'p': '%e0%a6%89%e0%a6%b7%e0%a7%8d%e0%a6%a3-%e0%a6%b9%e0%a6%95', 'c': None}, {'p': '2182', 'c': None}]","[{'i': 'চিত্রনাট্য', 'p': '651'}, {'i': 'সংলাপ', 'p': '%e0%a6%ab%e0%a7%87%e0%a6%b0%e0%a6%be%e0%a6%b0%e0%a7%80-%e0%a6%ab%e0%a6%b0%e0%a6%b9%e0%a6%be%e0%a6%a6'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/651'}]",2021-08-10 11:40
1209,ক্যাসিনো,নির্মানাধীন,ডিজিটাল,%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%b2%e0%a6%be%e0%a6%b0,"[{'p': '118', 'c': None}, {'p': '2165', 'c': None}, {'p': '2182', 'c': None}]","[{'i': 'কাহিনী', 'p': '%e0%a6%86%e0%a6%b8%e0%a6%be%e0%a6%a6-%e0%a6%9c%e0%a6%be%e0%a6%ae%e0%a6%be%e0%a6%a8'}, {'i': 'চিত্রনাট্য', 'p': '74'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/Casino-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/Casino.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/FB_IMG_1588884139950.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/2024'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%b0%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%ac-%e0%a6%b8%e0%a6%be%e0%a6%b0%e0%a7%8b%e0%a7%9f%e0%a6%be%e0%a6%b0'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%b8%e0%a6%bf%e0%a6%ae%e0%a6%aa%e0%a7%8d%e0%a6%b2%e0%a7%87%e0%a6%95%e0%a7%8d%e0%a6%b8-%e0%a6%87%e0%a6%a8%e0%a7%8d%e0%a6%9f%e0%a6%be%e0%a6%b0%e0%a6%a8%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b6%e0%a6%a8'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%b8%e0%a6%bf%e0%a6%ae%e0%a6%aa%e0%a7%8d%e0%a6%b2%e0%a7%87%e0%a6%95%e0%a7%8d%e0%a6%b8-%e0%a6%87%e0%a6%a8%e0%a7%8d%e0%a6%9f%e0%a6%be%e0%a6%b0%e0%a6%a8%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b6%e0%a6%a8'}]",2021-08-10 11:40
1210,শান,২০২১,ডিজিটাল,action,"[{'p': '%e0%a6%b8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%ae', 'c': 'শান শামস'}, {'p': '1817', 'c': 'রিয়া'}, {'p': '2182', 'c': None}, {'p': '134', 'c': None}, {'p': '98', 'c': None}, {'p': '288', 'c': None}, {'p': '115', 'c': None}]","[{'i': 'কাহিনী', 'p': '105'}, {'i': 'চিত্রনাট্য', 'p': '%e0%a6%a8%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%ae-%e0%a6%89%e0%a6%a6-%e0%a6%a6%e0%a7%8c%e0%a6%b2%e0%a6%be'}, {'i': 'সংলাপ', 'p': '%e0%a6%a8%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%ae-%e0%a6%89%e0%a6%a6-%e0%a6%a6%e0%a7%8c%e0%a6%b2%e0%a6%be'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1643'}]",https://www.bmdb.com.bd/wp-content/uploads/2019/12/Shaan-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/Shaan.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/siam-champa-in-shaan.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/champa-aruna-in-shaan.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/FB_IMG_1616570437296.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/%e0%a6%8f%e0%a6%ae-%e0%a6%b0%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%ae'}, {'t': 'প্রযোজকঃ', 'v': 'person/105'}]",2021-08-10 11:40
1211,অপারেশন সুন্দরবন,নির্মানাধীন,ডিজিটাল,"action,%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%b2%e0%a6%be%e0%a6%b0","[{'p': '40', 'c': None}, {'p': '%e0%a6%b8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%ae', 'c': None}, {'p': '2900', 'c': None}, {'p': '1777', 'c': None}, {'p': '2182', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2019/12/Operation-Sunderban-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/Operation-Sunderban.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/FB_IMG_1613984015257.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2019/12/FB_IMG_1614149215769.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/2185'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf-%e0%a6%b9%e0%a7%81%e0%a6%87%e0%a6%b2%e0%a6%be%e0%a6%b0%e0%a6%b8-%e0%a6%b2%e0%a6%bf%e0%a6%ae%e0%a6%bf%e0%a6%9f%e0%a7%87%e0%a6%a1'}]",2021-08-10 11:40
1212,পাপ পূণ্য,নির্মানাধীন,ডিজিটাল,drama,"[{'p': '253', 'c': None}, {'p': '%e0%a6%b8%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%ae', 'c': None}, {'p': '1101', 'c': None}, {'p': '1012', 'c': None}, {'p': '537', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/534'}]",2021-08-10 11:40
1213,৫ টাকার প্রেম,২০১০,"৮ জানুয়ারী, ২০১০",action,"[{'p': '117', 'c': None}, {'p': '111', 'c': None}, {'p': '365', 'c': None}, {'p': '167', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2019/12/5-takar-prem-1.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2019/12/5-takar-prem.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/12'}]",2021-08-10 11:40
1214,নাগ নাগিনীর স্বপ্ন,২০১০,৩৫ মি.মি.,"action,%e0%a6%ab%e0%a7%8b%e0%a6%95","[{'p': '694', 'c': None}, {'p': '1575', 'c': None}, {'p': '833', 'c': None}, {'p': '%e0%a6%b0%e0%a7%82%e0%a6%aa%e0%a6%be-2', 'c': None}, {'p': '238', 'c': None}, {'p': '59', 'c': None}, {'p': '1701', 'c': None}, {'p': '%e0%a6%b8%e0%a7%81%e0%a6%ae%e0%a6%a8%e0%a6%be', 'c': None}, {'p': '201', 'c': None}, {'p': '151', 'c': None}]","[{'i': 'গীতিকার', 'p': '362'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/332'}, {'t': 'প্রযোজনাঃ', 'v': 'company/%e0%a6%b8%e0%a7%8b%e0%a6%b9%e0%a7%87%e0%a6%b2%e0%a7%80-%e0%a6%95%e0%a6%a5%e0%a6%be%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0'}]",2021-08-10 11:40
1215,অরুণ শান্তি,২০১০,৩৫ মি.মি.,"%e0%a6%ab%e0%a7%8b%e0%a6%95,romantic","[{'p': '%e0%a6%b6%e0%a6%be%e0%a6%b9%e0%a7%87%e0%a6%b0-%e0%a6%96%e0%a6%be%e0%a6%a8', 'c': None}, {'p': '%e0%a6%ae%e0%a6%bf%e0%a6%a4%e0%a6%be%e0%a6%b2%e0%a7%80', 'c': None}, {'p': '%e0%a6%b8%e0%a7%81%e0%a6%ae%e0%a6%a8-%e0%a6%b8%e0%a6%b0%e0%a6%95%e0%a6%be%e0%a6%b0-2', 'c': None}, {'p': '238', 'c': None}, {'p': '37', 'c': None}, {'p': '149', 'c': None}, {'p': '150', 'c': None}, {'p': '121', 'c': None}, {'p': '188', 'c': None}, {'p': '%e0%a6%a6%e0%a7%87%e0%a6%b2%e0%a7%8b%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a7%87%e0%a6%a8-%e0%a6%a8%e0%a6%ac%e0%a7%80%e0%a6%a8', 'c': None}]","[{'i': 'কাহিনী', 'p': '183'}, {'i': 'চিত্রনাট্য', 'p': '183'}, {'i': 'সংলাপ', 'p': '183'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1886'}, {'i': 'গীতিকার', 'p': '183'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/183'}, {'t': 'প্রযোজকঃ', 'v': 'person/%e0%a6%a6%e0%a7%87%e0%a6%b2%e0%a7%8b%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a7%87%e0%a6%a8-%e0%a6%a8%e0%a6%ac%e0%a7%80%e0%a6%a8'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%a8%e0%a6%ac%e0%a7%80%e0%a6%a8-%e0%a6%9a%e0%a6%b2%e0%a6%9a%e0%a7%8d%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0'}]",2021-08-10 11:40
1216,অশান্ত মন,২০১০,৩৫ মি.মি.,"drama,romantic","[{'p': '167', 'c': None}, {'p': '111', 'c': None}, {'p': '%e0%a6%b8%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%97%e0%a6%a4%e0%a6%be', 'c': None}, {'p': '115', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/26'}]",2021-08-10 11:40
1217,জীবন মরণের সাথী,২০১০,"৫ মার্চ, ২০১০","drama,romantic","[{'p': '110', 'c': 'আবির'}, {'p': '7', 'c': 'কাজল'}, {'p': '62', 'c': 'আশরাফ চৌধুরী'}, {'p': '66', 'c': 'আব্বাস'}, {'p': '77', 'c': 'আফতাব খান'}, {'p': '115', 'c': 'শমসের তালুকদার'}, {'p': '288', 'c': 'ডন'}, {'p': '366', 'c': 'লায়লা'}, {'p': '708', 'c': 'সিমি'}, {'p': '59', 'c': 'আফজাল'}, {'p': '286', 'c': 'কুসুম'}]","[{'i': 'সঙ্গীত পরিচালক', 'p': '153'}, {'i': 'গীতিকার', 'p': '154'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/281'}]",2021-08-10 11:41
1218,সেই তুফান,২০১০,"১২ মার্চ, ২০১০",action,"[{'p': '42', 'c': None}, {'p': '145', 'c': None}, {'p': '%e0%a6%86%e0%a6%ae%e0%a6%be%e0%a6%a8', 'c': None}, {'p': '241', 'c': None}, {'p': '115', 'c': None}, {'p': '77', 'c': None}, {'p': '163', 'c': None}, {'p': '151', 'c': None}, {'p': '420', 'c': None}]","[{'i': 'কাহিনী', 'p': '113'}, {'i': 'চিত্রনাট্য', 'p': '1557'}, {'i': 'সংলাপ', 'p': '113'}, {'i': 'সঙ্গীত পরিচালক', 'p': '153'}, {'i': 'গীতিকার', 'p': '154'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/1557'}]",2021-08-10 11:41
1219,আমার স্বপ্ন,২০১০,৩৫ মি.মি.,"action,romantic","[{'p': '167', 'c': None}, {'p': '146', 'c': None}, {'p': '33', 'c': None}, {'p': '111', 'c': None}, {'p': '115', 'c': None}, {'p': '310', 'c': None}]",,,[],"[{'t': 'পরিচালকঃ', 'v': 'person/26'}, {'t': 'প্রযোজকঃ', 'v': 'person/199'}, {'t': 'পরিবেশকঃ', 'v': 'company/%e0%a6%9a%e0%a6%bf%e0%a6%a4%e0%a7%8d%e0%a6%b0%e0%a6%be-%e0%a6%ab%e0%a6%bf%e0%a6%b2%e0%a7%8d%e0%a6%ae%e0%a6%b8'}]",2021-08-10 11:41
